"genus","species","newsesync_country_sesync_invasive","newsesync_invasive_sesync_invasive","newtamburini_invasive.status_tamburini_invasive","newtamburini_study.area_tamburini_invasive","newglobalants_continent_globalants_invasive","newglobalants_invasive.to.political.region1_globalants_invasive","newglobalants_political.region1_globalants_invasive","newemerystickytrap_countryconfirmed_emerysticky_invasive","newemerystickytrap_nat_inv_un_emerysticky_invasive"
"phrurolithus","minimus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"phymatodes","alni",NA,NA,NA,NA,NA,NA,NA,NA,NA
"phymatodes","pusillus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"phymatodes","testaceus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"phytocoris","intricatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"phytocoris","pini",NA,NA,NA,NA,NA,NA,NA,NA,NA
"phytocoris","tiliae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"phytocoris","ulmi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"phytocoris","varipes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"phytoecia","cylindrica",NA,NA,NA,NA,NA,NA,NA,NA,NA
"phytoecia","nigricornis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pieris","brassicae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pieris","napi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pieris","rapae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"piezodorus","lituratus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pirata","piraticus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pisaura","mirabilis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"plagiognathus","arbustorum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"plagiognathus","chrysanthemi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"plagiognathus","fulvipennis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"plagionotus","arcuatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"plagionotus","detritus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"plataraea","brunnea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"platynus","assimilis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"platynus","krynickii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"platynus","livens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"platynus","longiventris",NA,NA,NA,NA,NA,NA,NA,NA,NA
"platynus","scrobiculatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"platystethus","arenarius",NA,NA,NA,NA,NA,NA,NA,NA,NA
"platystethus","cornutus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"platythyrea","147",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"plutella","xylostella",NA,NA,"Native","Oceania",NA,NA,NA,NA,NA
"pocadicnemis","juncea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pocadicnemis","pumila",NA,NA,NA,NA,NA,NA,NA,NA,NA
"poecilus","cupreus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"poecilus","kugelanni",NA,NA,NA,NA,NA,NA,NA,NA,NA
"poecilus","lepidus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"poecilus","punctulatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"poecilus","sericeus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"poecilus","versicolor",NA,NA,NA,NA,NA,NA,NA,NA,NA
"poecilus","zaballosi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pogonocherus","caroli",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pogonocherus","decoratus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pogonocherus","fasciculatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pogonocherus","hispidulus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pogonocherus","hispidus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"polistichus","connexus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pompilidae","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"porrhomma","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"porrhomma","convexum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"porrhomma","errans",NA,NA,NA,NA,NA,NA,NA,NA,NA
"porrhomma","microphthalmum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"porrhomma","oblitum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"porrhomma","pygmaeum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"prays","oleae","spain","native","Native","Europe",NA,NA,NA,NA,NA
"prionus","coriarius",NA,NA,NA,NA,NA,NA,NA,NA,NA
"proceratium","150",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"proceratium","brasiliense",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"propylea","quatuordecimpunctata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"psenulus","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"psenulus","concolor",NA,NA,NA,NA,NA,NA,NA,NA,NA
"psenulus","fuscipennis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"psenulus","pallipes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pseudomyrmex","curacaensis",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"pseudomyrmex","gracilis",NA,NA,NA,NA,"South America","Native","Brazil",NA,NA
"pseudomyrmex","pallidus",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"pseudomyrmex","simplex",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"pseudomyrmex","tenuis",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"pseudomyrmex","termitarius",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"pseudomyrmex","urbanus",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"psyllobora","bicongregata",NA,NA,NA,NA,NA,NA,NA,"UY","Nat"
"pterostichus","aethiops",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","anthracinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","aterrimus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","burmeisteri",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","cristatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","cursor",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","diligens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","fasciatopunctatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","gracilis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","hagenbachii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","jurinei",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","kokeilii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","macer",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","madidus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","melanarius",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","melas",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","minor",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","multipunctatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","negligens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","niger",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","nigrita",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","oblongopunctatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","ovoideus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","panzeri",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","pumilio",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","quadrifoveolatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","selmanni",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","strenuus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","subsinuatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","taksonyis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","transversalis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","unctulatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pterostichus","vernalis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pyramica","18",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyramica","74",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyramica","appretiata",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyramica","comis",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyramica","crassicornis",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyramica","denticulata",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyramica","eggersi",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyramica","lygathrix",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyramica","mitis",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyramica","rugithorax",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyramica","sp.1",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyramica","sp.2",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyramica","sp.3",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyramica","splendens",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyramica","themis",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyramica","un01",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"pyrrhidium","sanguineum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"quedius","cinctus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"quedius","nitipennis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"quedius","ochripennis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"quedius","paradisianus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"quedius","vexans",NA,NA,NA,NA,NA,NA,NA,NA,NA
"rhagium","inquisitor",NA,NA,NA,NA,NA,NA,NA,NA,NA
"rhagium","mordax",NA,NA,NA,NA,NA,NA,NA,NA,NA
"rhagium","sycophanta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"rhagoletis","cerasi",NA,NA,"Native","Europe",NA,NA,NA,NA,NA
"rhagonycha","fulva",NA,NA,NA,NA,NA,NA,NA,NA,NA
"rhagonycha","limbata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"rhagonycha","lutea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"rhagonycha","testacea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"rhopalosiphum","padi","sweden","native","Native","Europe",NA,NA,NA,NA,NA
"rhyzobius","litura",NA,NA,NA,NA,NA,NA,NA,NA,NA
"rhyzobius","lophanthae",NA,NA,NA,NA,NA,NA,NA,"Australia","Inv"
"robertus","arundineti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"robertus","kuehnae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"robertus","lividus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"robertus","neglectus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"rogeria","antcnp_sp2",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"rogeria","antcnp_sp3",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"rogeria","creightoni",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"rogeria","foreli",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"rogeria","inermis",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"rogeria","sp.01",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"rogeria","sp.02",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"rogeria","sp.1",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"rogeria","sp.2",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"rogeria","stigmatica",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"ropalopus","femoratus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ropalopus","macropus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"rosalia","alpina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"rutpela","maculata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"saldula","opacula",NA,NA,NA,NA,NA,NA,NA,NA,NA
"saldula","orthochila",NA,NA,NA,NA,NA,NA,NA,NA,NA
"saldula","pallipes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"saldula","saltatoria",NA,NA,NA,NA,NA,NA,NA,NA,NA
"saperda","carcharias",NA,NA,NA,NA,NA,NA,NA,NA,NA
"saperda","perforata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"saperda","populnea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"saperda","scalaris",NA,NA,NA,NA,NA,NA,NA,NA,NA
"saperda","similis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sapyga","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sapyga","clavicornis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sapyga","quinquepunctata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"scopaeus","laevigatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"scymnus","auritus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"scymnus","citreus",NA,NA,NA,NA,NA,NA,NA,"AR","Nat"
"scymnus","femoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"scymnus","ferrugatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"scymnus","frontalis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"scymnus","haemorrhoidalis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"scymnus","loewii",NA,NA,NA,NA,NA,NA,NA,"NAM","Inv"
"scymnus","mimulus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"scymnus","pictilis",NA,NA,NA,NA,NA,NA,NA,"UY","Nat"
"scymnus","rubicundus",NA,NA,NA,NA,NA,NA,NA,"UY","Nat"
"scymnus","sp",NA,NA,NA,NA,NA,NA,NA,"Un","Un"
"scymnus","sp1",NA,NA,NA,NA,NA,NA,NA,"Un","Un"
"scymnus","suturalis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"semanotus","undatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sericomyrmex","amabilis",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"sericomyrmex","scrobifer",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"silometopus","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA
"silometopus","reussi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sintula","corniger",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sitobion","avenae","sweden","native","Native","Europe South America",NA,NA,NA,NA,NA
"solenopsis","1",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","19",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","2",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","JTsp1",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","abdita/carolinensis",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","antcnp_sp1",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","antcnp_sp3",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","globularia littoralis",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","invicta",NA,NA,NA,NA,"Not in paper","Unknown","Not in paper",NA,NA
"solenopsis","lash4",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","lash6",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","molesta",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","nickersoni",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","papuana",NA,NA,NA,NA,"Not in paper","Unknown","Not in paper",NA,NA
"solenopsis","picea",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp. 07",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"solenopsis","sp. SS 1",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp.01",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"solenopsis","sp.04",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"solenopsis","sp.06",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"solenopsis","sp.1",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp.10",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp.11",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp.12",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"solenopsis","sp.14",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"solenopsis","sp.2",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp.3",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp.4",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp.5",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp.6",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp.7",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp.8",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp.9",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp._1",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp._2",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp._9",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","sp1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"solenopsis","substituta",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"solenopsis","subterranea",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","tennesseensis",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","terricola",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"solenopsis","tridens",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"solenopsis","yellow",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"sphaerophoria","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sphaerophoria","batava",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sphaerophoria","interrupta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sphaerophoria","rueppellii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sphaerophoria","scripta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sphaerophoria","taeniata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sphaerophoria","virgata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sphecidae","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"spondylis","buprestoides",NA,NA,NA,NA,NA,NA,NA,NA,NA
"staphylinidae","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"steatoda","albomaculata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stemonyphantes","lineatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenocorus","meridianus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenolophus","mixtus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenolophus","skrimshiranus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenolophus","teutonus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenostola","dubia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenotus","binotatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenotus","rubrovittatus","japan","native","Native","Eastern Asia",NA,NA,NA,NA,NA
"stenurella","melanura",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenurella","nigra",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenus","brunnipes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenus","canaliculatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenus","cicindeloides",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenus","circularis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenus","clavicornis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenus","flavipes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenus","fulvicornis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenus","geniculatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenus","impressus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenus","pallipes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenus","pusillus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stenus","similis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stethorus","sp8",NA,NA,NA,NA,NA,NA,NA,"AR","Nat"
"stictoleptura","maculicornis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stictoleptura","rubra",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stictoleptura","scutellata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stigmus","pendulus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stigmus","solskyi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stomis","pumicatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"strangalia","attenuata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"strumigenys","1",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","151",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","35",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","7",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","79",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","brevicornis",NA,NA,NA,NA,"Not in paper","Unknown","Not in paper",NA,NA
"strumigenys","cf. racabura",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","cordovensis",NA,NA,NA,NA,"Not in paper","Unknown","Not in paper",NA,NA
"strumigenys","eggersi",NA,NA,NA,NA,"South America","Native","Brazil",NA,NA
"strumigenys","elongata",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","emmae",NA,NA,NA,NA,"Not in paper","Unknown","Not in paper",NA,NA
"strumigenys","godeffroyi",NA,NA,NA,NA,"Not in paper","Unknown","Not in paper",NA,NA
"strumigenys","horvathi",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","inusitata",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","lanuginosa",NA,NA,NA,NA,"Not in paper","Unknown","Not in paper",NA,NA
"strumigenys","louisianae",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","marginiventris",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","mek1",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","mek2",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","saliens",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","schmalzi",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","sp. 09",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"strumigenys","sp. 2 cf. szalayi",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","sp.09",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"strumigenys","sp.1",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","sp.2",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","sp.3",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","sp.4",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","sp.5",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","sp.6",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","subedentata",NA,NA,NA,NA,"Not in paper","Unknown","Not in paper",NA,NA
"strumigenys","treptodens",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"strumigenys","xenochelyna",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"strumigenys","zeteki",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"symmorphus","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"symmorphus","bifasciatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"symmorphus","crassicornis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"symmorphus","debilitatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"symmorphus","fuscipes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"symmorphus","gracilis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"syntomus","foveatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"syntomus","obscuroguttatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"syntomus","pallipes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"syntomus","truncatellus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"synuchus","vivalis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"syrphidae","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"syrphus","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"syrphus","ribesii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"syrphus","torvus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"syrphus","vitripennis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tachinidae","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tachinus","fimetarius",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tachinus","laticollis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tachinus","marginellus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tachinus","signatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tachyporus","abdominalis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tachyporus","atriceps",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tachyporus","chrysomelinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tachyporus","dispar",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tachyporus","hypnorum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tachyporus","nitidulus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tachyporus","obtusus",NA,NA,NA,NA,NA,NA,NA,NA,NA
